year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,WN,Southwest Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",136.00,23.00,9.16,0.00,0.63,1.00,12.21,0.00,0.00,1161.00,509.00,0.00,30.00,18.00,604.00
2024,12,WN,Southwest Airlines,CHS,"Charleston, SC: Charleston AFB/International",235.00,69.00,22.10,1.51,11.54,1.22,32.62,0.00,0.00,3539.00,838.00,229.00,452.00,36.00,1984.00
2024,12,WN,Southwest Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",387.00,91.00,46.56,0.00,11.31,0.00,33.13,1.00,1.00,3822.00,1771.00,0.00,413.00,0.00,1638.00
2024,12,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",276.00,74.00,27.91,0.49,10.36,0.71,34.52,0.00,0.00,4234.00,1632.00,34.00,439.00,17.00,2112.00
2024,12,WN,Southwest Airlines,CMH,"Columbus, OH: John Glenn Columbus International",1020.00,226.00,85.16,0.62,24.43,1.00,114.79,3.00,2.00,13490.00,5177.00,63.00,827.00,15.00,7408.00
2024,12,WN,Southwest Airlines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",399.00,96.00,37.72,0.51,12.19,0.00,45.57,1.00,1.00,5122.00,1450.00,61.00,339.00,0.00,3272.00
2024,12,WN,Southwest Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",78.00,20.00,3.34,0.91,2.05,0.00,13.70,1.00,0.00,1848.00,114.00,548.00,58.00,0.00,1128.00
2024,12,WN,Southwest Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",172.00,45.00,20.98,0.00,3.25,0.15,20.62,0.00,0.00,2302.00,1013.00,0.00,134.00,10.00,1145.00
2024,12,WN,Southwest Airlines,DAL,"Dallas, TX: Dallas Love Field",6039.00,1354.00,351.11,32.12,410.13,5.82,554.81,46.00,75.00,103689.00,21299.00,4851.00,35798.00,182.00,41559.00
2024,12,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1351.00,300.00,72.90,5.98,83.77,0.50,136.86,3.00,3.00,17502.00,3917.00,553.00,3474.00,8.00,9550.00
2024,12,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7668.00,1320.00,381.48,14.10,199.13,6.59,718.69,18.00,3.00,76228.00,20282.00,1620.00,6810.00,310.00,47206.00
2024,12,WN,Southwest Airlines,DSM,"Des Moines, IA: Des Moines International",154.00,32.00,11.20,0.00,1.79,0.00,19.01,0.00,0.00,1293.00,394.00,0.00,52.00,0.00,847.00
2024,12,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",326.00,61.00,25.61,0.13,9.32,0.00,25.94,1.00,0.00,2553.00,985.00,14.00,343.00,0.00,1211.00
2024,12,WN,Southwest Airlines,ECP,"Panama City, FL: Northwest Florida Beaches International",154.00,30.00,7.33,1.36,3.62,0.00,17.69,0.00,0.00,1886.00,233.00,231.00,173.00,0.00,1249.00
2024,12,WN,Southwest Airlines,ELP,"El Paso, TX: El Paso International",832.00,153.00,46.27,2.28,16.34,2.32,85.79,5.00,0.00,9542.00,2375.00,427.00,592.00,84.00,6064.00
2024,12,WN,Southwest Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",125.00,29.00,9.70,0.00,3.53,1.00,14.77,0.00,0.00,1516.00,367.00,0.00,107.00,22.00,1020.00
2024,12,WN,Southwest Airlines,FAT,"Fresno, CA: Fresno Yosemite International",130.00,21.00,8.00,0.00,3.44,0.00,9.56,0.00,0.00,833.00,340.00,0.00,118.00,0.00,375.00
2024,12,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1110.00,239.00,75.82,2.44,61.29,0.00,99.45,4.00,0.00,14797.00,4218.00,127.00,3518.00,0.00,6934.00
2024,12,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",329.00,76.00,25.01,0.00,10.97,0.33,39.69,0.00,1.00,4288.00,1134.00,0.00,278.00,17.00,2859.00
2024,12,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",147.00,26.00,11.38,0.00,3.56,0.00,11.06,0.00,0.00,1055.00,389.00,0.00,109.00,0.00,557.00
2024,12,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",125.00,28.00,12.86,0.08,3.55,0.00,11.51,0.00,0.00,1483.00,492.00,10.00,130.00,0.00,851.00
2024,12,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",57.00,17.00,6.73,0.80,3.16,0.00,6.31,1.00,0.00,1002.00,222.00,37.00,84.00,0.00,659.00
2024,12,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1191.00,76.00,29.24,0.00,12.32,0.00,34.44,4.00,2.00,4232.00,1378.00,0.00,539.00,0.00,2315.00
2024,12,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",4270.00,874.00,240.70,16.45,208.22,0.47,408.15,19.00,24.00,57765.00,12532.00,2164.00,12646.00,9.00,30414.00
2024,12,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",211.00,31.00,7.25,0.40,1.95,0.00,21.40,4.00,2.00,2010.00,293.00,42.00,76.00,0.00,1599.00
2024,12,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",103.00,26.00,9.58,0.00,3.04,0.00,13.39,0.00,0.00,1344.00,510.00,0.00,101.00,0.00,733.00
2024,12,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",154.00,23.00,10.04,0.00,2.65,0.00,10.32,1.00,0.00,1079.00,564.00,0.00,93.00,0.00,422.00
2024,12,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",939.00,199.00,67.80,1.94,23.52,0.43,105.31,1.00,0.00,11985.00,4345.00,345.00,676.00,9.00,6610.00
2024,12,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",232.00,58.00,21.06,0.17,6.36,0.00,30.41,2.00,0.00,3673.00,1069.00,7.00,340.00,0.00,2257.00
2024,12,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",155.00,16.00,9.38,0.00,2.02,0.00,4.60,0.00,0.00,533.00,295.00,0.00,36.00,0.00,202.00
2024,12,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",125.00,28.00,10.24,1.87,3.72,0.00,12.17,1.00,1.00,1711.00,396.00,314.00,171.00,0.00,830.00
2024,12,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",419.00,119.00,42.07,0.00,16.83,0.73,59.37,0.00,0.00,5884.00,1720.00,0.00,512.00,27.00,3625.00
2024,12,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",279.00,21.00,8.19,0.00,4.71,0.00,8.09,2.00,0.00,909.00,405.00,0.00,169.00,0.00,335.00
2024,12,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7116.00,1161.00,337.34,11.42,131.17,3.66,677.41,27.00,3.00,65556.00,17126.00,1351.00,4506.00,434.00,42139.00
2024,12,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2087.00,400.00,125.64,4.84,49.68,1.20,218.64,3.00,0.00,21683.00,5816.00,432.00,1921.00,23.00,13491.00
2024,12,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",237.00,55.00,13.73,1.64,3.93,0.00,35.70,2.00,0.00,3757.00,893.00,181.00,239.00,0.00,2444.00
2024,12,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",1022.00,256.00,79.30,3.01,83.66,0.00,90.03,9.00,0.00,13900.00,3863.00,240.00,3778.00,0.00,6019.00
2024,12,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1342.00,232.00,66.72,4.62,57.97,0.00,102.68,15.00,12.00,13933.00,3131.00,509.00,3977.00,0.00,6316.00
2024,12,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",279.00,21.00,10.87,0.00,2.03,1.00,7.10,0.00,0.00,1088.00,693.00,0.00,42.00,15.00,338.00
2024,12,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",215.00,42.00,15.54,0.34,5.00,0.00,21.12,0.00,0.00,2324.00,693.00,29.00,344.00,0.00,1258.00
2024,12,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",322.00,57.00,19.37,0.51,8.99,0.00,28.14,2.00,1.00,3608.00,1001.00,65.00,482.00,0.00,2060.00
2024,12,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1948.00,369.00,123.98,3.99,34.74,1.67,204.62,4.00,1.00,20428.00,5537.00,289.00,1108.00,45.00,13449.00
2024,12,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3707.00,744.00,225.09,12.50,161.76,3.58,341.06,8.00,8.00,49104.00,13504.00,1097.00,9197.00,118.00,25188.00
2024,12,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",5401.00,998.00,301.45,6.07,179.07,1.93,509.47,26.00,11.00,55207.00,15312.00,580.00,6205.00,107.00,33003.00
2024,12,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",308.00,71.00,28.88,0.88,8.35,0.00,32.89,0.00,1.00,4864.00,1464.00,41.00,325.00,0.00,3034.00
2024,12,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",226.00,50.00,19.67,0.00,3.09,0.11,27.13,1.00,0.00,2385.00,820.00,0.00,123.00,10.00,1432.00
2024,12,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",383.00,95.00,29.87,0.87,37.00,0.00,27.26,3.00,0.00,5804.00,1740.00,130.00,2308.00,0.00,1626.00
2024,12,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",781.00,163.00,63.21,1.00,18.38,1.00,79.40,1.00,1.00,8133.00,2784.00,18.00,792.00,99.00,4440.00
2024,12,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",602.00,111.00,40.30,0.00,20.74,0.00,49.96,2.00,0.00,6069.00,1714.00,0.00,807.00,0.00,3548.00
2024,12,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1549.00,292.00,88.95,1.89,49.83,2.17,149.16,3.00,2.00,16961.00,3904.00,283.00,1810.00,80.00,10884.00
2024,12,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",55.00,16.00,6.24,1.09,2.70,0.00,5.97,0.00,1.00,745.00,211.00,37.00,136.00,0.00,361.00
2024,12,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",143.00,29.00,14.02,0.10,2.51,0.00,12.37,0.00,0.00,1323.00,443.00,5.00,118.00,0.00,757.00
2024,12,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",2713.00,475.00,121.87,4.87,52.22,2.28,293.76,28.00,2.00,27478.00,6988.00,424.00,1837.00,42.00,18187.00
2024,12,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",522.00,43.00,22.72,0.00,1.57,0.00,18.70,2.00,0.00,1692.00,986.00,0.00,29.00,0.00,677.00
2024,12,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",600.00,124.00,48.07,1.51,10.05,1.00,63.37,0.00,0.00,6889.00,2080.00,84.00,303.00,15.00,4407.00
2024,12,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",679.00,132.00,43.30,0.00,21.09,0.24,67.37,2.00,2.00,6725.00,1758.00,0.00,755.00,16.00,4196.00
2024,12,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",929.00,166.00,61.77,1.40,12.41,0.00,90.42,0.00,0.00,9340.00,2746.00,219.00,522.00,0.00,5853.00
2024,12,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",428.00,69.00,21.40,1.26,8.50,0.00,37.85,0.00,0.00,4433.00,1070.00,82.00,326.00,0.00,2955.00
2024,12,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",253.00,66.00,30.23,0.00,10.82,0.00,24.95,0.00,0.00,2637.00,992.00,0.00,388.00,0.00,1257.00
2024,12,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",215.00,61.00,16.45,0.00,23.58,0.00,20.97,1.00,0.00,4382.00,1051.00,0.00,1558.00,0.00,1773.00
2024,12,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",764.00,174.00,61.83,0.16,24.87,1.83,85.31,0.00,0.00,9053.00,2842.00,17.00,872.00,59.00,5263.00
2024,12,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",450.00,96.00,33.34,0.97,17.17,0.00,44.52,0.00,1.00,4646.00,1170.00,66.00,651.00,0.00,2759.00
2024,12,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5916.00,929.00,267.33,8.61,97.20,4.21,551.64,36.00,2.00,56344.00,13757.00,1169.00,3706.00,138.00,37574.00
2024,12,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",837.00,185.00,62.26,2.47,25.22,0.63,94.42,1.00,2.00,10846.00,3207.00,269.00,874.00,12.00,6484.00
2024,12,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",141.00,32.00,7.45,1.51,5.59,0.00,17.45,0.00,0.00,2739.00,485.00,296.00,328.00,0.00,1630.00
2024,12,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",206.00,44.00,13.41,0.00,3.73,0.00,26.86,0.00,0.00,2243.00,569.00,0.00,172.00,0.00,1502.00
2024,12,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",405.00,103.00,39.40,0.00,16.25,0.00,47.35,0.00,0.00,4552.00,1588.00,0.00,582.00,0.00,2382.00
2024,12,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",106.00,27.00,10.57,0.00,2.00,0.00,14.43,0.00,0.00,1043.00,368.00,0.00,154.00,0.00,521.00
2024,12,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",803.00,162.00,61.42,2.29,11.19,0.43,86.67,1.00,1.00,9548.00,2758.00,334.00,425.00,13.00,6018.00
2024,12,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",170.00,39.00,19.08,0.00,3.58,0.00,16.34,0.00,0.00,1886.00,910.00,0.00,129.00,0.00,847.00
2024,12,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",725.00,133.00,43.24,1.00,18.20,0.00,70.55,7.00,2.00,8241.00,2744.00,46.00,732.00,0.00,4719.00
2024,12,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",123.00,25.00,8.41,0.00,2.31,0.00,14.28,0.00,0.00,1145.00,372.00,0.00,116.00,0.00,657.00
2024,12,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",710.00,174.00,63.72,0.87,39.70,0.00,69.72,4.00,9.00,9586.00,3480.00,33.00,2003.00,0.00,4070.00
2024,12,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2835.00,734.00,174.66,22.79,250.41,0.00,286.14,89.00,57.00,52016.00,10637.00,3393.00,18708.00,0.00,19278.00
2024,12,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1402.00,289.00,84.82,3.62,40.03,0.00,160.53,5.00,2.00,17098.00,3786.00,236.00,1584.00,0.00,11492.00
2024,12,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",198.00,51.00,19.90,1.25,8.39,0.00,21.47,0.00,0.00,2624.00,736.00,262.00,323.00,0.00,1303.00
